time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³)
2023-06-16T18:00,40.6,27.2,454,24.8,4.3,78
2023-06-16T19:00,43.8,29.5,462,23.4,4.5,73
2023-06-16T20:00,47.3,31.9,476,22.7,4.9,67
2023-06-16T21:00,50.4,34.1,496,21.9,5.3,59
2023-06-16T22:00,52.2,35.4,516,21.2,5.2,51
2023-06-16T23:00,55.5,37.7,539,20.7,5,42
2023-06-17T00:00,49.4,33.9,444,14.4,3.4,53
2023-06-17T01:00,51.5,35.4,445,14.5,4,68
2023-06-17T02:00,52.9,36.2,445,14.5,4.8,89
2023-06-17T03:00,49.4,33.2,427,13.3,6.2,118
2023-06-17T04:00,51.2,33.4,386,10.5,7.9,138
2023-06-17T05:00,50.4,32.6,329,6.6,10,157
2023-06-17T06:00,47.6,30.9,267,2.6,11.5,175
2023-06-17T07:00,45.9,29.8,245,1.6,10.7,178
2023-06-17T08:00,43.7,28.5,234,1.5,8.8,174
2023-06-17T09:00,41.2,27,225,1.9,6.6,168
2023-06-17T10:00,38.2,25.1,204,0.6,5.6,168
2023-06-17T11:00,36.3,23.9,183,0,4.9,168
2023-06-17T12:00,29.2,19.4,219,3.6,3.9,162
2023-06-17T13:00,28,18.8,314,15.1,4,142
2023-06-17T14:00,36.3,24.8,451,31.7,4.3,113
2023-06-17T15:00,50.6,34.8,667,54.7,5.4,75
2023-06-17T16:00,66.4,45.8,870,72.5,7.6,51
2023-06-17T17:00,82.2,56.7,1100,91.1,10.6,29
2023-06-17T18:00,92.4,64,1325,106.9,13.4,8
2023-06-17T19:00,97.6,67.5,1381,106.8,13.6,2
2023-06-17T20:00,100.6,69.6,1375,99.8,12.8,3
2023-06-17T21:00,96.6,67.1,1318,87.6,11.8,7
2023-06-17T22:00,91,63.1,1248,78.5,11.6,7
2023-06-17T23:00,86.4,59.8,1149,68,11.5,8
2023-06-18T00:00,83.4,57.7,925,39.7,8.4,25
2023-06-18T01:00,82.2,56.8,891,35.4,10.1,50
2023-06-18T02:00,84.5,58.2,842,29.3,12.5,86
2023-06-18T03:00,87.5,59.5,749,21,15.1,132
2023-06-18T04:00,88.2,59.6,641,15.1,16,160
2023-06-18T05:00,83.1,56,511,9.1,16.5,185
2023-06-18T06:00,65.2,44.1,372,3.2,16.1,207
2023-06-18T07:00,55.3,37.4,324,1.5,14.5,208
2023-06-18T08:00,53.6,36,304,1.5,12.2,201
2023-06-18T09:00,53.8,36.1,293,2.1,9.8,191
2023-06-18T10:00,54,36.3,277,1.1,9.5,192
2023-06-18T11:00,54.6,36.6,265,0,10,196
2023-06-18T12:00,34.8,23.5,208,3.8,3.4,153
2023-06-18T13:00,36.1,24.4,261,8.8,3.9,144
2023-06-18T14:00,43.1,29.5,336,15.9,4.7,131
2023-06-18T15:00,49.6,33.9,426,23.2,6.4,117
2023-06-18T16:00,55.9,38,472,24.9,8.6,113
2023-06-18T17:00,60.8,41.1,509,24.8,11.3,113
2023-06-18T18:00,63.1,42.6,539,23.5,13.8,110
2023-06-18T19:00,62.9,42.7,540,21.7,14,103
2023-06-18T20:00,62.6,42.5,525,19.2,13.4,93
2023-06-18T21:00,61.7,41.9,505,16.2,12.3,81
2023-06-18T22:00,60.8,41.4,496,14.8,11.2,73
2023-06-18T23:00,61,41.7,486,13.7,10,65
2023-06-19T00:00,60.5,41.3,405,10.3,5.1,65
2023-06-19T01:00,65.4,44.6,391,10.2,6,79
2023-06-19T02:00,60.5,40.9,372,10,7.3,98
2023-06-19T03:00,57.2,38.3,347,9.1,9.5,125
2023-06-19T04:00,58,38.5,333,7.4,12,144
2023-06-19T05:00,61.2,40.7,320,5.1,14.8,163
2023-06-19T06:00,62.4,41.4,302,2.7,16.6,180
2023-06-19T07:00,61.7,40.3,286,1.9,14.7,180
2023-06-19T08:00,59,38.1,270,1.7,11.1,173
2023-06-19T09:00,56,36,254,1.8,7,164
2023-06-19T10:00,53.7,34.3,234,0.4,5.6,163
2023-06-19T11:00,52.2,33.3,213,0,4.8,164
2023-06-19T12:00,36.3,23.9,245,3.2,4.2,155
2023-06-19T13:00,36.4,24,349,15.5,4.7,134
2023-06-19T14:00,46,31.1,499,33.2,5.4,103
2023-06-19T15:00,58.6,39.9,697,54.5,6.7,67
2023-06-19T16:00,64,43.8,829,66,8.2,49
2023-06-19T17:00,70.8,48.5,957,75.5,9.9,35
2023-06-19T18:00,78,53.8,1082,83,11.6,21
2023-06-19T19:00,85,58.8,1120,83,11.7,16
2023-06-19T20:00,83.6,58.1,1124,79.3,11.2,14
2023-06-19T21:00,82.2,57,1104,72.4,10.7,14
2023-06-19T22:00,82.4,57.2,1076,66.7,10.9,12
2023-06-19T23:00,83.1,57.9,1032,60,11.4,11
2023-06-20T00:00,74,51.3,732,29.3,9.4,39
2023-06-20T01:00,72.2,50.1,690,26,10.4,58
2023-06-20T02:00,69.6,48.3,629,21.2,11.9,85
2023-06-20T03:00,69.2,47.5,549,15,14,122
2023-06-20T04:00,77.3,52.9,499,11,16,150
2023-06-20T05:00,82.7,56,452,7.1,18.1,179
2023-06-20T06:00,75,49.9,398,3.3,18.9,204
2023-06-20T07:00,68.2,44.7,364,2.1,16.3,205
2023-06-20T08:00,63.8,41.4,336,1.8,11.8,195
2023-06-20T09:00,59.6,38.6,309,2,6.9,181
2023-06-20T10:00,55.9,36,284,0.8,5.3,179
2023-06-20T11:00,52.7,33.8,263,0,4.5,179
2023-06-20T12:00,47,30.5,262,3.6,3.3,169
2023-06-20T13:00,48.4,32,368,16.8,4.1,144
2023-06-20T14:00,58.8,39.5,521,35.7,5.2,109
2023-06-20T15:00,68,46.1,724,58.2,7,67
2023-06-20T16:00,74.7,50.9,864,69.9,8.6,48
2023-06-20T17:00,80.6,55.3,1002,79.3,10.4,34
2023-06-20T18:00,85,58.6,1128,85.8,12.1,22
2023-06-20T19:00,85.2,58.9,1151,84.4,12.5,17
2023-06-20T20:00,85.4,59.1,1130,78.6,12.4,16
2023-06-20T21:00,84.8,58.7,1073,68.9,11.7,18
2023-06-20T22:00,82.7,57.3,1014,60.8,10.7,21
2023-06-20T23:00,79.6,55.1,936,51.4,9.3,25
2023-06-21T00:00,74.7,51.5,886,40.4,9.1,41
2023-06-21T01:00,68.5,47.1,815,35.8,8.8,55
2023-06-21T02:00,63.6,43.5,713,29.1,8.5,74
2023-06-21T03:00,62.9,42.6,589,20.6,9,104
2023-06-21T04:00,69.6,46.6,524,15.4,11,130
2023-06-21T05:00,82,54,471,10.5,13.7,158
2023-06-21T06:00,92,59.8,412,5.6,16.2,186
2023-06-21T07:00,91.7,58.7,377,3.7,16,195
2023-06-21T08:00,91,57.5,350,3,14.7,196
2023-06-21T09:00,86.8,53.9,324,2.7,12.9,195
2023-06-21T10:00,81.5,50.1,298,1.3,11.9,196
2023-06-21T11:00,76.6,46.8,274,0,10.9,196
2023-06-21T12:00,66.1,40.5,287,3.8,6.8,175
2023-06-21T13:00,65,40,433,20.6,7.4,145
2023-06-21T14:00,75,48.2,641,44.5,8.2,104
2023-06-21T15:00,89.9,58.9,856,67.1,9,61
2023-06-21T16:00,91.3,60.5,905,68.1,9,54
2023-06-21T17:00,90.3,60.3,900,61.2,8.8,58
2023-06-21T18:00,91.5,61.5,875,50.8,8.9,64
2023-06-21T19:00,93.4,63.1,865,45.5,9.8,63
2023-06-21T20:00,96.4,65.4,847,40.1,11.1,61
2023-06-21T21:00,99.7,68,811,33.1,12.3,59
2023-06-21T22:00,100.4,68.5,773,28,12.2,58
2023-06-21T23:00,97.8,67.1,727,23.1,11.7,57
2023-06-22T00:00,91.7,62.6,695,24.5,11.7,60
2023-06-22T01:00,89.9,61.2,684,23.5,13.4,73
2023-06-22T02:00,91,61.7,668,22.1,15.8,91
2023-06-22T03:00,94.8,63.6,634,19.1,18.6,123
2023-06-22T04:00,100.6,66.6,594,15.3,20.3,157
2023-06-22T05:00,102.7,66.4,546,10.5,21.7,196
2023-06-22T06:00,99.2,62.4,479,5.4,21.8,232
2023-06-22T07:00,94.5,58.2,429,3.6,19.4,234
2023-06-22T08:00,85.7,51.8,379,2.8,15.6,221
2023-06-22T09:00,75.7,45.2,323,2.4,11.1,202
2023-06-22T10:00,65.7,38.9,275,0.3,8.9,193
2023-06-22T11:00,58.7,34.5,230,0,7.2,184
2023-06-22T12:00,58.3,35.5,292,4.1,9,185
2023-06-22T13:00,55.5,33.8,431,21.7,9.7,156
2023-06-22T14:00,68,43,631,46.7,10.6,114
2023-06-22T15:00,87.5,56.6,872,73.4,11.7,67
2023-06-22T16:00,102.9,68,1004,81.9,12.1,48
2023-06-22T17:00,104.5,70.1,1116,84.8,12.4,36
2023-06-22T18:00,104.5,70.3,1197,82.7,12.6,28
2023-06-22T19:00,105.9,71.5,1181,76.1,12.7,27
2023-06-22T20:00,108.3,73.1,1116,65.4,12.8,30
2023-06-22T21:00,110.6,75,1015,51.7,12.5,35
2023-06-22T22:00,111.5,75.7,946,44.1,11.6,36
2023-06-22T23:00,109,74,871,37.4,10.4,37
2023-06-23T00:00,116.2,78,1139,52.5,11.8,17
2023-06-23T01:00,115,77.5,1064,45.7,12.1,43
2023-06-23T02:00,111.1,74.5,956,35.9,12.5,80
2023-06-23T03:00,102.2,67.1,803,23.7,13.3,128
2023-06-23T04:00,94.8,60.1,687,16.7,14.3,159
2023-06-23T05:00,89.2,54.6,564,10.6,15.6,189
2023-06-23T06:00,86.1,51.3,433,4.6,16.3,215
2023-06-23T07:00,84.3,49.1,377,2.6,15.3,217
2023-06-23T08:00,81,46.2,344,2.2,13.6,209
2023-06-23T09:00,76.6,43.3,315,2.4,11.6,197
2023-06-23T10:00,72.2,40.7,285,1.5,11,193
2023-06-23T11:00,68.2,38.5,259,0.7,10.7,190
2023-06-23T12:00,65.7,35.9,254,4.2,9.2,161
2023-06-23T13:00,65.9,37.3,398,21.3,10,135
2023-06-23T14:00,76.6,45.4,603,45.6,11.1,97
2023-06-23T15:00,92.2,56.6,828,70.3,12.3,56
2023-06-23T16:00,93.8,60.3,907,75.6,12.6,41
2023-06-23T17:00,91.7,59.8,944,74.3,12.7,33
2023-06-23T18:00,90.3,59.1,955,68.7,12.6,28
2023-06-23T19:00,88.7,58,936,62.6,12.5,26
2023-06-23T20:00,89.4,58.1,893,54.2,12.4,28
2023-06-23T21:00,91.7,60.1,826,43,11.9,32
2023-06-23T22:00,93.4,62.2,776,35.6,11,35
2023-06-23T23:00,92.4,61.9,721,28.3,9.8,39
2023-06-24T00:00,81.3,54.2,568,15.9,8.3,62
2023-06-24T01:00,79.6,52.7,530,14.9,9,72
2023-06-24T02:00,80.3,51.9,477,13.4,10,87
2023-06-24T03:00,84.3,52.7,412,11.2,11.6,109
2023-06-24T04:00,89.9,53.7,380,9.2,13.3,128
2023-06-24T05:00,92.7,53.6,356,7,15.2,148
2023-06-24T06:00,92.4,52.2,328,4.6,16.7,170
2023-06-24T07:00,90.3,50.1,309,3.5,16.3,179
2023-06-24T08:00,85.9,47.1,294,2.9,15,183
2023-06-24T09:00,82,45.1,279,2.6,13.4,185
2023-06-24T10:00,78,42.7,270,2.6,13.1,185
2023-06-24T11:00,75.2,41.1,265,2.9,13.1,184
2023-06-24T12:00,62.4,32.9,258,4.4,9.5,159
2023-06-24T13:00,62.4,35.5,289,7.3,8.8,150
2023-06-24T14:00,70.3,42.6,333,11.4,7.9,137
2023-06-24T15:00,70.5,45.1,382,15.6,6.7,122
2023-06-24T16:00,67.1,43.3,398,16.5,6.1,114
2023-06-24T17:00,63.8,41.1,405,16.3,5.5,108
2023-06-24T18:00,63.8,41.2,410,15.7,5.2,100
2023-06-24T19:00,67.5,43.5,416,15.6,5.5,92
2023-06-24T20:00,72.9,47,419,15.3,6.1,85
2023-06-24T21:00,77.3,49.8,414,14.2,6.7,78
2023-06-24T22:00,81.3,52.4,394,12.1,6.5,78
2023-06-24T23:00,82.9,53.3,365,9.3,6,81
2023-06-25T00:00,81,53.1,453,13.2,6.5,59
2023-06-25T01:00,82.2,53.2,443,13.2,8.2,67
2023-06-25T02:00,84.8,53.2,428,13.2,10.7,79
2023-06-25T03:00,87.5,54,404,12.2,13.7,99
2023-06-25T04:00,89.6,54.4,380,10.1,15.2,119
2023-06-25T05:00,95.9,57.3,353,7.3,16.5,142
2023-06-25T06:00,100.1,59.6,326,4.2,17.2,168
2023-06-25T07:00,101,60.1,322,3.1,16.7,180
2023-06-25T08:00,100.4,59.3,326,2.7,15.5,189
2023-06-25T09:00,98,57.5,331,2.8,14,195
2023-06-25T10:00,94.3,55.3,328,3,13.6,198
2023-06-25T11:00,90.1,52.6,323,3.6,13.3,198
2023-06-25T12:00,95.7,58.6,348,8.4,10.2,180
2023-06-25T13:00,87.8,56,346,8.8,9,172
2023-06-25T14:00,78,50.4,343,9.5,7.4,160
2023-06-25T15:00,71.9,46.6,342,10.5,5.5,143
2023-06-25T16:00,70.3,46.7,350,11.8,4.6,130
2023-06-25T17:00,66.8,44.9,361,13.3,4.1,115
2023-06-25T18:00,63.3,42.8,365,14.1,3.6,100
2023-06-25T19:00,61.9,41.9,352,13,3.7,93
2023-06-25T20:00,61,41.2,331,10.9,4,89
2023-06-25T21:00,58.9,39.3,301,8,4.1,88
2023-06-25T22:00,52.7,34.5,279,5.9,3.5,92
2023-06-25T23:00,46.3,30.4,256,3.8,2.7,100
2023-06-26T00:00,46.8,30.2,309,4.7,7.8,90
2023-06-26T01:00,37.5,25.2,301,5.8,6.3,93
2023-06-26T02:00,31.5,22.2,290,7.3,4.1,97
2023-06-26T03:00,31.4,22.4,275,8.2,2.1,105
2023-06-26T04:00,35,24.3,267,7.1,2.2,115
2023-06-26T05:00,40.5,27.4,260,5.1,3.2,127
2023-06-26T06:00,43.8,28.9,250,2.9,4.2,138
2023-06-26T07:00,43.5,28.4,242,2.4,4.2,140
2023-06-26T08:00,41.3,27,233,2.4,3.9,138
2023-06-26T09:00,40.3,26.2,225,2.6,3.6,134
2023-06-26T10:00,37.3,24,217,2.3,3.4,134
2023-06-26T11:00,35.9,22.9,209,1.9,3.3,134
2023-06-26T12:00,29.8,21.1,244,4.4,3.5,141
2023-06-26T13:00,29.5,20.8,294,10.4,3.6,127
2023-06-26T14:00,32.4,22.9,366,18.9,3.8,107
2023-06-26T15:00,41.3,29.1,472,30,4.3,82
2023-06-26T16:00,47.3,33.2,559,37.2,5.1,66
2023-06-26T17:00,53.2,37.4,654,44,6.1,52
2023-06-26T18:00,61.5,43.1,758,50.7,7.4,37
2023-06-26T19:00,68,47.5,801,52.7,8.3,31
2023-06-26T20:00,76.1,53.3,827,52.9,9.2,28
2023-06-26T21:00,85.4,59.6,866,52.6,10.3,24
2023-06-26T22:00,93.8,65.7,938,54,11,17
2023-06-26T23:00,102,71.2,1023,55.5,11.6,9
2023-06-27T00:00,97.6,68.5,922,42.2,9.9,19
2023-06-27T01:00,95.2,66.8,795,33.8,11.1,45
2023-06-27T02:00,71,49.7,614,21.9,12.7,82
2023-06-27T03:00,53,37.1,412,8.9,13.4,123
2023-06-27T04:00,47.4,33.3,337,4.8,11.5,138
2023-06-27T05:00,44.8,31.3,298,3.3,8.4,145
2023-06-27T06:00,45.8,31.5,266,2.4,5,151
2023-06-27T07:00,46,31.5,250,1.8,4.1,154
2023-06-27T08:00,45.8,31.3,247,1.7,4,155
2023-06-27T09:00,44.8,30.6,249,2.1,4,155
2023-06-27T10:00,43.8,29.9,243,1.7,3.9,157
2023-06-27T11:00,42.8,29.3,238,1.3,3.9,160
2023-06-27T12:00,35.3,21.7,251,2.9,4.1,151
2023-06-27T13:00,34.5,21.9,278,5.4,4.1,138
2023-06-27T14:00,33.5,22.6,315,9,4.1,120
2023-06-27T15:00,35.6,24.7,359,13.1,4.2,98
2023-06-27T16:00,35.7,25.2,379,14.7,4.4,88
2023-06-27T17:00,36.6,25.9,392,15.7,4.8,81
2023-06-27T18:00,37.5,26.7,402,16.3,5.3,75
2023-06-27T19:00,38.3,27.2,401,16.1,5.8,73
2023-06-27T20:00,40.3,28.6,394,15.5,6.3,73
2023-06-27T21:00,42.6,30.2,387,14.9,6.8,73
2023-06-27T22:00,44.7,31.5,387,15.4,6.7,69
2023-06-27T23:00,46.3,32.7,390,16.3,6.4,63
2023-06-28T00:00,41.4,28.9,379,15.8,5.6,64
2023-06-28T01:00,43.4,30,381,14.2,6.2,73
2023-06-28T02:00,46.7,32,383,11.8,7.1,85
2023-06-28T03:00,48.2,32.9,376,8.7,8,106
2023-06-28T04:00,52.7,35.9,357,6.5,8.3,126
2023-06-28T05:00,56.8,38.5,330,4.4,8.5,150
2023-06-28T06:00,57.4,38.3,299,2.3,8.5,173
2023-06-28T07:00,55.9,37.1,287,1.7,8.3,179
2023-06-28T08:00,55.5,36.6,279,1.6,8,178
2023-06-28T09:00,57.3,37.4,273,1.8,7.5,175
2023-06-28T10:00,60.3,38.8,268,1.8,7.3,175
2023-06-28T11:00,60.5,38.5,265,1.9,7,175
2023-06-28T12:00,60.1,38.1,245,4.5,5,142
2023-06-28T13:00,54.1,35.4,256,5.7,5.1,136
2023-06-28T14:00,53,35.6,272,7.5,5.4,127
2023-06-28T15:00,53.9,36.8,299,9.9,5.7,114
2023-06-28T16:00,55.5,38.3,325,11.7,6,104
2023-06-28T17:00,57.3,39.7,355,13.6,6.4,92
2023-06-28T18:00,57.7,40,386,15.5,6.8,80
2023-06-28T19:00,56.6,39.3,394,16.1,6.9,74
2023-06-28T20:00,56.2,39.2,395,16.3,6.9,71
2023-06-28T21:00,56.3,39.2,395,16.4,6.9,67
2023-06-28T22:00,56.6,39.3,401,17,6.9,62
2023-06-28T23:00,56.6,39.3,409,17.6,6.9,57
2023-06-29T00:00,58.2,40.3,417,18.4,6.7,53
2023-06-29T01:00,58.3,40.4,401,15.7,7.3,70
2023-06-29T02:00,59.8,41,379,11.8,8.1,95
2023-06-29T03:00,63.8,42.4,350,7.2,9.1,127
2023-06-29T04:00,69.4,45.2,333,5.1,9.7,146
2023-06-29T05:00,70.5,45.4,318,3.7,10.2,164
2023-06-29T06:00,68,43,300,2.3,10.3,180
2023-06-29T07:00,62.4,39.3,287,1.7,9.5,182
2023-06-29T08:00,60.1,37,276,1.6,8.3,179
2023-06-29T09:00,59.1,35.9,264,1.6,6.9,172
2023-06-29T10:00,58.4,34.8,254,1.4,6.3,169
2023-06-29T11:00,58,34,246,1.2,6,165
2023-06-29T12:00,47.1,27.4,235,2.5,5,153
2023-06-29T13:00,48.5,28.3,294,7.3,5.4,142
2023-06-29T14:00,51.9,31.7,378,14.2,6.1,126
2023-06-29T15:00,64.5,40.7,476,21.7,6.8,105
2023-06-29T16:00,73.1,47.1,524,24.5,7.1,92
2023-06-29T17:00,72.9,48.3,560,26,7.3,79
2023-06-29T18:00,69.4,46.9,575,25.8,7.4,69
2023-06-29T19:00,69.2,46.8,547,23.4,7.5,70
2023-06-29T20:00,70.1,47.1,494,19.4,7.5,75
2023-06-29T21:00,63.3,42.3,422,14.5,7.2,84
2023-06-29T22:00,56.3,37.5,375,12,6.5,90
2023-06-29T23:00,51.8,34.6,328,9.8,5.4,97
2023-06-30T00:00,54.7,35.7,310,7.7,5.2,105
2023-06-30T01:00,57.4,37,316,7.5,5.6,108
2023-06-30T02:00,58.4,38.1,324,7.3,6.3,113
2023-06-30T03:00,58.2,38.1,333,6.6,7.2,125
2023-06-30T04:00,58.2,38.1,336,5.5,7.9,142
2023-06-30T05:00,61.5,40.2,337,4.1,8.7,163
2023-06-30T06:00,61.2,40.3,334,2.6,9.5,185
2023-06-30T07:00,61.7,40.4,326,2.1,9.9,192
2023-06-30T08:00,62.9,40.9,315,1.9,10,193
2023-06-30T09:00,64,41,303,1.9,9.9,191
2023-06-30T10:00,65,40.7,293,1.5,9.3,189
2023-06-30T11:00,65,40,283,1.1,8.4,185
2023-06-30T12:00,35.7,23.4,283,2.7,5.8,179
2023-06-30T13:00,36,23.1,327,6.1,5.9,164
2023-06-30T14:00,38.8,25.2,391,11.1,6.1,142
2023-06-30T15:00,47.6,31.3,483,17.8,6.5,114
2023-06-30T16:00,54.7,36,556,22.5,7,97
2023-06-30T17:00,61,40,633,27.1,7.6,81
2023-06-30T18:00,65.4,43.2,711,32.6,8.4,64
2023-06-30T19:00,64.3,42.5,741,36.5,8.9,54
2023-06-30T20:00,68.2,44.9,753,40,9.3,47
2023-06-30T21:00,72.9,48.1,735,41.1,9.4,43
2023-06-30T22:00,67.8,45.5,684,37.1,8.7,44
2023-06-30T23:00,59.5,39.9,608,30.2,7.5,49
2023-07-01T00:00,79.9,54.5,884,52.2,8.6,18
2023-07-01T01:00,78.2,53.3,810,42.8,10.5,44
2023-07-01T02:00,78.2,52.9,704,29.5,13.2,82
2023-07-01T03:00,81.7,53.9,580,14.6,16.3,129
2023-07-01T04:00,84.5,55.2,526,9.1,18,158
2023-07-01T05:00,87.8,56.8,489,6.1,19.3,185
2023-07-01T06:00,88.2,56.8,448,3.7,19.4,209
2023-07-01T07:00,83.4,53,418,2.5,17.5,212
2023-07-01T08:00,78.9,49.4,392,2.1,14.3,205
2023-07-01T09:00,75.2,46,364,2,10.3,193
2023-07-01T10:00,70.8,42.4,343,1.6,8.3,185
2023-07-01T11:00,66.8,39.3,324,1.3,6.5,176
2023-07-01T12:00,49.4,29,300,2.3,5,165
2023-07-01T13:00,48.8,28.6,339,5.5,4.9,149
2023-07-01T14:00,50.6,31.5,395,10,4.9,127
2023-07-01T15:00,56.2,35.6,467,15.3,4.8,101
2023-07-01T16:00,59.4,37.6,509,17.4,4.8,90
2023-07-01T17:00,63.8,40.2,547,18.7,4.8,82
2023-07-01T18:00,67.8,42.7,593,21.1,4.9,73
2023-07-01T19:00,70.1,43.8,623,24.4,5.1,65
2023-07-01T20:00,74,45.8,651,28.4,5.3,58
2023-07-01T21:00,79.6,49.4,682,32.7,5.6,49
2023-07-01T22:00,83.1,52.2,708,35,5.8,40
2023-07-01T23:00,80.6,51.9,733,36.6,6.1,31
2023-07-02T00:00,52.6,35.6,407,10.5,7.4,108
2023-07-02T01:00,53.3,35.4,405,9.8,7.6,115
2023-07-02T02:00,56.2,36.1,402,8.7,8,125
2023-07-02T03:00,61.7,38.1,392,7.1,8.3,139
2023-07-02T04:00,67.8,40.3,378,5.6,8.4,151
2023-07-02T05:00,71.2,41.4,359,3.9,8.5,164
2023-07-02T06:00,73.3,41.9,336,2.1,8.2,175
2023-07-02T07:00,72.2,41.1,324,1.5,7.5,175
2023-07-02T08:00,70.5,39.9,313,1.4,6.6,170
2023-07-02T09:00,68,37.7,301,1.4,5.4,161
2023-07-02T10:00,65.4,35.6,286,1,4.6,156
2023-07-02T11:00,62.9,33.8,271,0.7,3.9,151
2023-07-02T12:00,54.4,29,268,2.1,3,142
2023-07-02T13:00,54,28.9,314,5.9,3.6,130
2023-07-02T14:00,56.1,32.7,379,11.4,4.4,114
2023-07-02T15:00,62.4,36.9,461,17.8,5.4,94
2023-07-02T16:00,65,38.8,506,20.4,6,86
2023-07-02T17:00,68.2,40.7,544,22,6.6,80
2023-07-02T18:00,75.2,44.5,590,24.4,7.1,71
2023-07-02T19:00,79.6,47.4,625,27.7,7,60
2023-07-02T20:00,80.6,49,657,31.4,6.7,48
2023-07-02T21:00,81.3,50.2,679,33.8,6.5,39
2023-07-02T22:00,82.4,52,672,32,6.9,39
2023-07-02T23:00,83.1,53.9,651,28.2,7.5,44
2023-07-03T00:00,83.1,53.7,502,14.5,9.6,92
2023-07-03T01:00,86.8,55.8,491,13.2,10.5,103
2023-07-03T02:00,92.4,57.6,474,11.3,11.7,119
2023-07-03T03:00,98,57,446,8.6,12.7,140
2023-07-03T04:00,96.4,53.9,419,6.6,12.4,155
2023-07-03T05:00,95.5,51.8,387,4.6,11.5,170
2023-07-03T06:00,94.3,49.8,351,2.5,10.4,184
2023-07-03T07:00,90.6,47.6,334,1.8,10,187
2023-07-03T08:00,85.7,45.5,322,1.6,9.6,185
2023-07-03T09:00,83.4,44.8,310,1.7,9.4,182
2023-07-03T10:00,81.7,44.4,297,1.3,9.5,183
2023-07-03T11:00,80.6,43.5,285,0.9,9.7,185
2023-07-03T12:00,88.2,48,317,2.7,9.5,186
2023-07-03T13:00,88.5,49.1,342,4.7,9.3,176
2023-07-03T14:00,83.1,51.1,377,7.6,9,161
2023-07-03T15:00,80.1,51.6,419,10.9,8.4,141
2023-07-03T16:00,76.1,50.1,440,12.3,7.8,128
2023-07-03T17:00,73.1,48.3,456,13.3,7.1,115
2023-07-03T18:00,71.5,47.1,473,14.2,6.5,101
2023-07-03T19:00,71.5,47,484,14.8,6.4,93
2023-07-03T20:00,74,48.7,493,15.1,6.6,88
2023-07-03T21:00,78.5,51.7,495,14.9,6.8,84
2023-07-03T22:00,82,53.6,488,14.1,6.9,84
2023-07-03T23:00,84.1,55.2,475,12.8,7,87
2023-07-04T00:00,57.2,36.9,385,11.8,5,87
2023-07-04T01:00,59.6,37.6,374,10.6,5.2,98
2023-07-04T02:00,58,36.3,359,8.8,5.5,114
2023-07-04T03:00,63.8,38.4,343,7.1,6.1,130
2023-07-04T04:00,72.9,42.6,326,5.4,7.3,144
2023-07-04T05:00,79.9,44.8,309,3.8,8.8,158
2023-07-04T06:00,81.5,44.6,296,2.6,9.8,169
2023-07-04T07:00,82,45.6,289,2,10,174
2023-07-04T08:00,82,46.4,286,1.9,9.7,176
2023-07-04T09:00,83.8,47.1,284,2,9.4,177
2023-07-04T10:00,84.3,47.7,280,1.9,9.3,178
2023-07-04T11:00,85.2,47.8,278,2.1,9.2,178
2023-07-04T12:00,86.8,47,272,3.2,11.8,177
2023-07-04T13:00,85.2,48.1,296,5.5,11.2,163
2023-07-04T14:00,78.5,47,330,8.8,10.3,144
2023-07-04T15:00,73.3,45.3,366,12,9.4,125
2023-07-04T16:00,68,42.6,406,14.9,8.5,107
2023-07-04T17:00,65,41.4,449,17.6,7.5,89
